Low,Mid,High,LowPercent,MidPercent,HighPercent,LowAverage,MidAverage,HighAverage,MaxWealth,MinWealth,Gini
192,50,8,0.768,0.2,0.032,145.17351,477.66663,292.67307,1036.049,4.7307568,54.7762654355538
193,50,7,0.772,0.2,0.028,145.18378,478.12692,289.67645,1042.7704,1.0640903,54.191384950076106
195,48,7,0.78,0.192,0.028,147.44226,484.23483,290.65472,1050.7858,0.06409025,54.247387532726414
198,45,7,0.792,0.18,0.028,152.01656,490.74185,293.70346,1080.7858,1.0640903,54.02019996444506
198,45,7,0.792,0.18,0.028,155.38693,492.57257,294.358,1085.8018,8.0,53.007282670485445
197,46,7,0.788,0.184,0.028,159.06726,492.43716,301.61636,1093.3721,5.0,51.97561002025032
198,45,7,0.792,0.18,0.028,162.4616,496.54263,306.15805,1103.8405,4.0,51.48507417449583
202,43,5,0.808,0.172,0.02,160.49843,496.70593,282.18964,1116.7853,3.0,51.62116585345212
207,40,3,0.828,0.16,0.012,162.71606,512.0979,253.35938,1164.7853,5.961399,51.86285475386831
206,42,2,0.824,0.168,0.008,163.74666,518.9911,247.56276,1136.8153,4.2,50.94628957047099
208,40,2,0.832,0.16,0.008,164.10992,518.96497,246.1604,1148.5819,4.0,51.233861305314356
205,43,2,0.82,0.172,0.008,164.49718,515.89453,252.05595,1159.0664,1.4000001,51.175162551779074
209,39,2,0.836,0.156,0.008,169.18468,525.938,253.9261,1207.0664,1.2000003,51.064063161178645
210,38,2,0.84,0.152,0.008,170.12634,525.1067,256.04703,1218.1797,1.0000005,51.006510883316885
186,56,8,0.744,0.224,0.032,145.93106,430.25177,247.06984,904.12,3.0,50.929002073429736
186,57,7,0.744,0.228,0.028,146.31142,432.90262,250.42366,917.12,0.5977526,50.64635154137978
188,55,7,0.752,0.22,0.028,145.04138,436.3154,251.98718,921.55273,7.0,51.63733394948941
190,50,10,0.76,0.2,0.04,144.14505,423.57175,243.50102,925.78107,6.0,52.34899320534169
193,48,9,0.772,0.192,0.036,143.54689,427.15918,236.55032,930.25616,4.0,52.99067328764796
194,47,9,0.776,0.188,0.036,146.82562,431.07883,240.39346,935.4175,4.0,52.49866428324459
195,46,9,0.78,0.184,0.036,148.94914,424.85977,242.36862,940.44403,4.0,51.79892665788066
192,50,8,0.768,0.2,0.032,149.98396,422.57376,245.9666,945.78827,8.778889,50.7504647802125
193,49,8,0.772,0.196,0.032,154.6665,429.08304,251.36417,969.78827,7.0,50.19840889731132
192,49,9,0.768,0.196,0.036,155.79938,425.39502,255.68376,973.7892,4.0,49.89652483060491
191,52,7,0.764,0.208,0.028,157.0289,428.23422,253.8791,976.7892,1.0,48.8360974119878
143,85,22,0.572,0.34,0.088,113.59917,319.76624,241.67645,682.84674,5.399003,47.94631162400038
143,87,20,0.572,0.348,0.08,114.84788,325.10126,245.04375,692.0232,3.0,47.89644679651611
143,88,19,0.572,0.352,0.076,112.79512,324.4309,244.41669,685.3072,3.0,48.068865550932976
139,89,22,0.556,0.356,0.088,108.997444,318.37256,246.77086,668.12427,3.0,48.37165042930065
139,88,23,0.556,0.352,0.092,108.98469,321.74414,250.4099,676.06903,4.8758755,48.8411147526058
136,91,23,0.544,0.364,0.092,108.465485,322.58075,254.4625,679.94073,4.433406,48.37138908204361
132,95,23,0.528,0.38,0.092,109.07517,322.70776,260.82523,683.26794,2.4334059,47.582861651280844
133,96,21,0.532,0.384,0.084,111.48627,332.24527,261.0917,706.26794,4.571762,47.44127447690699
134,96,20,0.536,0.384,0.08,109.325096,334.3961,259.49976,710.3064,6.783242,47.90055975335418
142,92,16,0.568,0.368,0.064,115.75281,353.62958,263.6892,748.4867,3.0,48.38180133124116
141,95,14,0.564,0.38,0.056,115.75231,359.27475,269.12448,761.7975,3.0,48.45690510218993
147,90,13,0.588,0.36,0.052,117.669136,368.94028,271.39752,783.7975,3.0,49.54112906452429
147,91,12,0.588,0.364,0.048,112.664246,377.49548,275.49524,798.86505,2.0,51.227109767205555
148,90,12,0.592,0.36,0.048,116.41643,387.0175,283.09564,815.0127,1.0,50.94061963464083
156,83,11,0.624,0.332,0.044,124.35418,402.27066,284.22974,861.0127,0.0,51.323384037263175
166,78,6,0.664,0.312,0.024,131.07536,432.43158,279.30136,909.0127,4.0,52.383700952334046
166,78,6,0.664,0.312,0.024,127.91977,437.56366,282.54733,923.56616,3.0,53.51017532420156
167,77,6,0.668,0.308,0.024,129.68623,444.6905,288.5062,936.2202,2.0,53.63357529825226
167,77,6,0.668,0.308,0.024,126.63837,447.56635,291.80978,947.483,7.0,54.45207215093979
170,74,6,0.68,0.296,0.024,130.32661,458.98776,295.7817,959.46844,7.2818203,54.64410845163366
171,73,6,0.684,0.292,0.024,133.14853,463.25555,287.23047,970.4024,8.954118,53.96649642496778
172,72,6,0.688,0.288,0.024,134.14398,471.57193,291.832,978.6949,6.5819607,54.05624413096667
169,74,7,0.676,0.296,0.028,133.85811,473.13144,298.86343,989.95764,7.532278,53.75525367275987
174,69,7,0.696,0.276,0.028,140.04579,486.43936,296.84625,1023.95764,5.746237,53.90870331961924
174,70,6,0.696,0.28,0.024,143.25575,493.70395,299.26572,1036.839,4.233433,53.410325126395044
179,66,5,0.716,0.264,0.02,147.52339,504.43094,301.10895,1070.839,5.0,53.62355870993634
179,66,5,0.716,0.264,0.02,146.4295,510.4488,304.52496,1072.839,5.0,54.17123430319044
180,63,7,0.72,0.252,0.028,149.47034,509.39807,306.7778,1074.839,10.399003,53.84839126397856
181,61,8,0.724,0.244,0.032,151.54582,514.1564,308.31583,1089.9065,13.516357,53.89424008589413
184,59,7,0.736,0.236,0.028,151.59401,525.3227,303.4011,1115.9065,5.0,54.89706175190077
186,57,7,0.744,0.228,0.028,151.8837,531.37537,297.75345,1131.1163,7.0,55.35833319119411
189,57,4,0.756,0.228,0.016,152.94322,553.2371,298.47037,1173.1163,1.0,55.83325655482077
193,53,4,0.772,0.212,0.016,153.14891,560.5278,292.18042,1179.1163,6.0,56.78191540940316
196,49,5,0.784,0.196,0.02,155.19441,562.80646,288.89957,1195.2639,6.0,57.25923272525689
197,48,5,0.788,0.192,0.02,155.26526,571.74664,284.75446,1209.2639,5.0,57.7193130890737
195,50,5,0.78,0.2,0.02,154.29045,573.75543,290.09393,1209.2639,4.444398,57.757305336475845
195,50,5,0.78,0.2,0.02,155.62373,577.215,297.0006,1214.0586,0.87861156,57.71636941799989
170,56,24,0.68,0.224,0.096,122.68805,432.1374,289.18964,871.9563,7.0,57.58408316010901
171,54,25,0.684,0.216,0.1,124.31755,429.47476,293.20294,880.88007,5.6040325,57.51689339129371
175,53,22,0.7,0.212,0.088,125.57888,431.29666,281.56165,886.6535,6.6040325,57.3203679424114
177,52,21,0.708,0.208,0.084,126.5738,435.06116,282.59964,889.4829,5.0,57.61048226746062
178,51,21,0.712,0.204,0.084,126.410225,435.27814,280.33838,895.9705,7.0,57.92335328651826
181,49,20,0.724,0.196,0.08,128.36842,439.89896,278.09357,904.94574,9.0,58.03966684393527
187,44,19,0.748,0.176,0.076,132.46649,459.99774,280.19342,951.94574,6.0,58.6281492650378
188,44,18,0.752,0.176,0.072,133.45894,460.20218,275.95865,958.1868,4.347415,58.482742548374524
189,45,16,0.756,0.18,0.064,134.50302,461.88754,275.19125,963.1126,0.14741516,58.22880749746401
191,44,15,0.764,0.176,0.06,133.38786,465.35623,271.68445,966.9254,8.0,58.83779340716138
194,43,13,0.776,0.172,0.052,136.71616,469.54364,271.70715,1013.9254,14.0,58.156842432101264
196,42,12,0.784,0.168,0.048,137.40361,469.1345,271.65234,1019.3635,10.0,58.11055398396275
201,40,9,0.804,0.16,0.036,137.66336,476.30292,252.07071,1025.8678,2.0,58.082243399916486
201,41,8,0.804,0.164,0.032,138.84828,477.20932,253.34862,1034.577,1.0,57.38876319485099
203,39,8,0.812,0.156,0.032,143.21967,483.5468,257.8109,1081.577,5.970359,57.0108858106396
202,40,8,0.808,0.16,0.032,145.5409,488.52533,263.90988,1090.5007,8.1444645,56.54108364469722
203,40,7,0.812,0.16,0.028,144.10852,494.41693,262.40924,1096.2742,5.0,56.978820341697435
201,42,7,0.804,0.168,0.028,142.85011,496.3104,267.83667,1099.1035,4.1444645,57.21664887273801
203,40,7,0.812,0.16,0.028,146.5115,500.95987,271.00888,1105.5911,1.4808884,56.78874717617692
201,43,6,0.804,0.172,0.024,143.21098,501.9543,273.38953,1114.5663,8.963541,57.193573378128356
204,41,5,0.816,0.164,0.02,150.03369,518.2499,279.05023,1161.5663,8.963541,56.39940002065851
203,43,4,0.812,0.172,0.016,146.62756,517.5626,276.42603,1167.8074,6.0,56.71686452669383
204,42,4,0.816,0.168,0.016,151.09827,529.95465,283.2694,1172.7332,3.5349703,56.441723318894226
204,42,4,0.816,0.168,0.016,148.95157,515.07544,281.1999,1176.546,0.8167963,56.15066507544544
207,39,4,0.828,0.156,0.016,152.97174,528.763,288.65927,1223.546,4.0,56.50162429185003
204,42,4,0.816,0.168,0.016,152.00983,528.7673,293.17386,1228.9841,6.5502863,56.38239177696233
197,49,4,0.788,0.196,0.016,144.92212,509.2019,275.0774,1108.5176,3.8990755,55.56545844898938
196,50,4,0.784,0.2,0.016,145.8896,513.98584,278.07123,1122.4003,0.006307125,55.638261927569125
196,49,5,0.784,0.196,0.02,148.66974,522.0945,286.32407,1124.4003,0.18221426,55.46408826247012
188,47,15,0.752,0.188,0.06,138.93993,449.8068,273.8956,942.8409,4.214652,54.77769601028559
187,48,15,0.748,0.192,0.06,137.2829,438.21652,261.71866,940.2872,5.7556286,54.43920936156065
170,60,20,0.68,0.24,0.08,121.712975,374.6123,247.39792,782.11597,3.16434,53.63518452755671
171,57,22,0.684,0.228,0.088,120.450874,370.2318,249.1583,786.4635,0.1976881,54.50385757360619
168,58,24,0.672,0.232,0.096,119.40767,363.82916,254.71733,792.82526,5.325033,54.55623759752053
173,58,19,0.692,0.232,0.076,125.23703,385.89337,256.392,820.82526,3.094264,54.10444214941891
172,60,18,0.688,0.24,0.072,126.09654,395.10336,263.7032,829.07245,0.09144592,54.21682822663991
172,60,18,0.688,0.24,0.072,130.24953,402.4682,271.18088,838.7772,10.0,53.54643132589991
169,57,24,0.676,0.228,0.096,128.26651,377.08334,263.49026,821.27563,8.048725,52.98374621121912
175,54,21,0.7,0.216,0.084,130.55103,387.66293,257.95392,827.22614,3.6201534,53.34246548006195
175,54,21,0.7,0.216,0.084,133.86966,394.87012,263.80222,837.692,10.519968,53.05800585262478
177,54,19,0.708,0.216,0.076,134.81053,400.9742,261.48715,842.68176,7.1327267,52.93163907440613
177,53,20,0.708,0.212,0.08,138.14803,404.58163,269.0325,850.43054,2.7993932,52.480577796173755
179,52,19,0.716,0.208,0.076,140.5874,407.68475,271.6754,861.9324,11.644473,52.38385908398778
179,53,18,0.716,0.212,0.072,140.04126,407.3349,267.89044,869.9668,9.848933,52.72563415057085
180,52,18,0.72,0.208,0.072,138.08017,400.35645,264.88495,876.69617,6.0,53.32444966082404
181,51,18,0.724,0.204,0.072,138.66644,410.19504,269.3874,887.4347,3.7206116,53.862897624334444
188,49,13,0.752,0.196,0.052,141.30717,429.98386,261.85672,909.4347,0.6058173,53.95836960625093
190,48,12,0.76,0.192,0.048,143.78482,437.25113,259.90985,935.4347,0.4058175,54.201399176175535
191,47,12,0.764,0.188,0.048,140.96025,433.17966,261.62695,946.9365,0.2058177,55.35970983840594
182,53,15,0.728,0.212,0.06,131.51222,398.21942,263.0934,862.96185,5.0,55.26766629203485
179,57,14,0.716,0.228,0.056,129.72798,402.68253,269.0862,865.93854,6.544876,55.349628774165474
177,60,13,0.708,0.24,0.052,123.60534,394.916,262.00922,870.5879,3.0,55.88179408081124
177,61,12,0.708,0.244,0.048,122.70254,397.70502,263.21793,876.4663,3.0,55.66384443002244
179,59,12,0.716,0.236,0.048,125.71809,404.2298,265.82114,880.731,1.0,55.561940652947676
183,56,11,0.732,0.224,0.044,125.09044,405.2983,254.91905,889.8635,3.4672146,56.10897868368921
183,55,12,0.732,0.22,0.048,127.20464,412.03772,261.42706,900.6081,2.0790482,56.0617861131359
183,57,10,0.732,0.228,0.04,127.01666,409.46643,255.15115,891.2163,0.43278408,55.136498205854885
190,51,9,0.76,0.204,0.036,132.19382,429.863,253.72289,922.2163,1.9644675,55.55796043496958
191,50,9,0.764,0.2,0.036,135.41154,436.29144,260.81348,935.72894,0.6000409,55.1922637910102
191,50,9,0.764,0.2,0.036,140.77922,445.21918,270.0514,966.72894,2.6923351,54.09293066140891
189,52,9,0.756,0.208,0.036,140.2831,444.61267,276.95956,976.58466,12.389587,53.91320462309523
192,50,8,0.768,0.2,0.032,144.62111,454.79453,270.94577,990.0881,8.0,53.492463243368555
193,49,8,0.772,0.196,0.032,146.84741,461.6124,274.77246,1003.0574,6.0,53.54841044686328
194,49,7,0.776,0.196,0.028,146.66313,467.92136,276.54065,1034.0574,3.0,53.704090967185046
197,49,4,0.788,0.196,0.016,148.35056,470.966,256.58383,1041.0574,2.0,52.67636044197935
199,47,4,0.796,0.188,0.016,154.65294,485.05627,264.46536,1072.0574,3.0,51.914363547082765
201,45,4,0.804,0.18,0.016,155.59752,499.17908,269.06995,1085.5701,5.0,52.48054747262359
202,43,5,0.808,0.172,0.02,160.43904,500.02383,273.80646,1116.5701,5.0,51.72192764913053
203,43,4,0.812,0.172,0.016,162.5356,507.7355,274.45712,1126.4258,9.0,51.70992279636267
207,39,4,0.828,0.156,0.016,166.0615,513.38434,270.92746,1139.9292,5.0,51.5351441070161
206,40,4,0.824,0.16,0.016,163.90814,514.0332,274.38672,1152.8986,5.0,52.12645399702888
207,40,3,0.828,0.16,0.012,164.07042,530.9823,278.99246,1183.8986,5.0,52.781477791373625
205,42,3,0.82,0.168,0.012,165.19008,536.4368,285.44498,1190.8986,7.0,52.59016380273534
207,40,3,0.828,0.16,0.012,168.55542,549.30286,290.85217,1221.8986,10.0,52.826472828179256
210,37,3,0.84,0.148,0.012,167.50441,560.5421,288.34302,1235.4113,3.0,54.15526434748609
211,37,2,0.844,0.148,0.008,168.71024,573.2342,285.28616,1266.4113,3.0,54.32495800877951
211,37,2,0.844,0.148,0.008,170.74261,583.2129,288.45126,1276.267,4.0,54.46511050687696
213,35,2,0.852,0.14,0.008,169.70245,596.76514,289.5633,1289.7704,4.0,55.33621510664671
178,55,17,0.712,0.22,0.068,123.304344,382.29297,263.07663,849.7057,3.0,55.91048164760651
181,52,17,0.724,0.208,0.068,128.75383,394.43686,268.26523,865.51,2.0,55.692594560187
185,52,13,0.74,0.208,0.052,127.55711,400.87924,247.39494,895.51,2.2656512,55.77099646856369
186,52,12,0.744,0.208,0.048,130.68523,415.58246,251.49165,925.51,1.2234516,55.466875065551
189,49,12,0.756,0.196,0.048,133.65038,425.94855,257.44794,938.15704,4.2500343,55.6226260835465
194,46,10,0.776,0.184,0.04,131.99448,428.87405,253.55667,952.15704,1.0,56.51967677572612
195,45,10,0.78,0.18,0.04,135.7265,434.67297,259.8508,968.09143,4.0,56.166193715020206
193,47,10,0.772,0.188,0.04,137.46898,437.9712,266.28864,984.0097,10.457387,55.614423588267535
199,43,8,0.796,0.172,0.032,142.80154,456.42316,266.26804,1022.00977,4.0,55.21058383663331
199,42,9,0.796,0.168,0.036,145.44409,460.5545,272.46445,1039.3197,3.0,55.038817063490576
199,43,8,0.796,0.172,0.032,148.98929,466.94235,273.45447,1065.3197,2.342835,53.95918316096505
205,39,6,0.82,0.156,0.024,154.93451,491.72775,272.1685,1099.3197,0.7708988,53.513244685410434
204,40,6,0.816,0.16,0.024,157.5383,493.17383,278.19147,1118.3262,1.0341272,52.994659749443606
207,39,4,0.828,0.156,0.016,162.69539,525.21136,283.97913,1152.3262,1.4990711,52.96198928667582
207,39,4,0.828,0.156,0.016,164.28548,534.5942,290.07498,1186.3262,3.636859,53.16497431101016
205,41,4,0.82,0.164,0.016,163.24205,540.6867,296.44016,1202.3422,0.5738373,53.49434155191921
205,39,6,0.82,0.156,0.024,163.9833,534.4527,303.37897,1217.3824,2.2835627,53.812810001956684
208,37,5,0.832,0.148,0.02,166.49046,548.36646,298.9102,1231.7366,0.8356314,53.623338722853084
211,34,5,0.844,0.136,0.02,170.84866,557.584,300.1155,1279.7366,0.3747387,53.44274553849119
214,31,5,0.856,0.124,0.02,172.70245,570.1588,297.7795,1289.8605,3.9148636,54.38207269270061
215,31,4,0.86,0.124,0.016,171.53792,571.3563,280.99847,1302.6375,2.8245115,54.42050762801592
215,31,4,0.86,0.124,0.016,174.19272,577.6308,286.69754,1316.6375,2.3269625,54.268837620740676
217,29,4,0.868,0.116,0.016,179.52357,597.69604,292.8834,1364.6375,3.9070277,54.107071135556914
219,27,4,0.876,0.108,0.016,180.95695,607.01215,287.27094,1379.5687,2.8395777,54.42140973867209
219,27,4,0.876,0.108,0.016,182.15555,609.179,291.1414,1394.609,0.6520052,54.43190180254624
219,28,3,0.876,0.112,0.012,182.37595,618.4422,287.41705,1409.8003,2.171977,54.806804202904466
220,27,3,0.88,0.108,0.012,183.00208,629.6013,290.30084,1425.9866,2.1510344,55.30937027674373
218,29,3,0.872,0.116,0.012,184.06488,628.838,293.63898,1441.7909,0.11405563,55.148287363222956
221,26,3,0.884,0.104,0.012,185.02225,655.08167,285.87845,1489.7909,0.88806057,55.99105052341384
222,25,3,0.888,0.1,0.012,186.70305,671.2388,290.5081,1537.7909,0.39666772,56.88955251684002
225,23,2,0.9,0.092,0.008,188.65602,683.3815,279.38232,1550.4379,0.77212644,56.855008172295136
198,46,6,0.792,0.184,0.024,152.02454,502.90567,263.15625,1088.8927,1.2905445,56.50547222319802
199,45,6,0.796,0.18,0.024,153.49335,508.456,263.4823,1105.1881,2.1468139,56.72736187169722
200,44,6,0.8,0.176,0.024,158.01666,521.2314,270.00775,1123.0845,3.444178,56.321029028113124
200,44,6,0.8,0.176,0.024,158.73111,523.8325,271.7742,1142.0845,2.7643504,56.31423477268982
207,38,5,0.828,0.152,0.02,158.36838,541.9539,258.37338,1181.0845,1.7587142,57.62663757236442
206,39,5,0.824,0.156,0.02,159.91232,541.4628,263.9715,1197.0934,3.3333335,57.207177310414416
206,39,5,0.824,0.156,0.02,163.0226,551.2013,272.28458,1214.8309,1.5062199,56.57789648261679
209,36,5,0.836,0.144,0.02,171.71315,572.7561,280.11252,1253.8309,10.0,55.74097431711562
208,37,5,0.832,0.148,0.02,175.64055,578.5238,287.42838,1271.7273,12.458954,55.063563127478126
187,53,10,0.748,0.212,0.04,150.05765,482.23422,279.45804,1065.5037,7.0,54.611502067076806
189,51,10,0.756,0.204,0.04,153.29446,488.81403,284.4624,1079.7991,8.0,54.68700501795684
188,52,10,0.752,0.208,0.04,151.72368,488.24023,280.9088,1095.308,5.792287,54.531445723805525
189,54,7,0.756,0.216,0.028,155.74734,514.02655,286.84866,1142.308,3.7922869,54.52884607701345
196,49,5,0.784,0.196,0.02,154.22322,525.1076,277.3428,1154.5746,5.0,56.00445650330949
198,46,6,0.792,0.184,0.024,150.76926,519.7872,274.6843,1165.3412,1.0,57.19433397968533
199,44,7,0.796,0.176,0.028,151.6402,518.31415,274.67612,1174.8257,1.0,57.10062898340403
202,42,6,0.808,0.168,0.024,156.14426,539.7027,280.17032,1221.8257,1.0,57.28445574665967
204,41,5,0.816,0.164,0.02,150.26591,542.35913,263.19263,1231.939,2.0,58.70395357138478
204,41,5,0.816,0.164,0.02,151.54944,540.9277,268.43463,1245.9479,3.253676,58.349038222942916
211,36,3,0.844,0.144,0.012,153.08192,554.2045,263.14017,1274.9479,3.3333335,58.52130856927398
212,35,3,0.848,0.14,0.012,154.98785,554.22125,261.47543,1291.9479,3.7766123,57.90984140036017
212,35,3,0.848,0.14,0.012,156.43655,550.13074,262.6078,1298.3167,2.4936209,57.252542607668154
211,36,3,0.844,0.144,0.012,160.03838,555.46625,270.0145,1311.3167,0.8340368,56.43701124910422
201,43,6,0.804,0.172,0.024,143.647,491.05518,259.52176,1114.353,1.0,56.5749488859583
200,44,6,0.8,0.176,0.024,145.59756,497.38895,265.55945,1130.0197,0.9541607,56.208770746494345
200,47,3,0.8,0.188,0.012,141.74428,492.94568,233.13849,1100.9573,1.0,54.87125491840744
199,49,2,0.796,0.196,0.008,142.05353,492.12476,234.20094,1108.0615,1.0,53.95545560972278
200,49,1,0.8,0.196,0.004,142.9908,500.31354,238.31067,1115.7603,1.0,54.019038047708825
205,44,1,0.82,0.176,0.004,149.53693,522.2588,243.44727,1151.7603,3.0,54.39133882286843
175,54,21,0.7,0.216,0.084,119.59363,373.45502,231.3512,761.4335,4.9671946,53.93419961693872
177,53,20,0.708,0.212,0.08,119.22031,373.1688,232.21355,767.1249,4.047512,54.34995122723195
177,53,20,0.708,0.212,0.08,120.412994,375.8292,235.43193,775.6951,4.278039,54.376763086635044
181,53,16,0.724,0.212,0.064,121.92625,384.07346,230.91496,796.6951,6.0,54.571247654952465
184,52,14,0.736,0.208,0.056,125.55512,395.48856,236.52823,807.0998,5.0,54.30610546554818
189,47,14,0.756,0.188,0.056,129.6095,398.7661,239.81024,820.3891,4.4489117,53.825620152812924
188,49,13,0.752,0.196,0.052,132.62068,408.88004,247.37155,845.3891,2.3172703,53.58761257042716
187,48,15,0.748,0.192,0.06,132.99968,406.15088,253.71837,856.04425,0.9611988,53.7037049678711
188,46,16,0.752,0.184,0.064,135.77576,401.29077,254.90273,861.77594,6.0,53.200262902922994
188,46,16,0.752,0.184,0.064,132.49974,399.72537,255.95853,870.16895,6.0,54.22554844391562
188,46,16,0.752,0.184,0.064,135.23457,403.28476,260.27945,880.5736,6.0,53.99417969915522
193,42,15,0.772,0.168,0.06,140.20032,415.7294,264.41418,909.5736,5.0,53.58921232707508
184,47,19,0.736,0.188,0.076,133.9326,376.169,260.7063,843.9969,7.47672,52.91637118071959
187,44,19,0.748,0.176,0.076,138.42247,387.3746,266.6261,865.02,8.143387,52.879581440720365
187,45,18,0.748,0.18,0.072,142.16586,397.3152,273.9716,888.6481,7.6675396,52.45217577012955
191,44,15,0.764,0.176,0.06,144.4529,412.89658,271.84897,927.6481,6.495557,52.67967479238724
193,44,13,0.772,0.176,0.052,143.01744,413.86435,258.9011,938.3915,4.643753,53.18115451178165
195,43,12,0.78,0.172,0.048,143.89293,411.04642,256.20105,948.0459,3.2897778,52.79193633788237
204,34,12,0.816,0.136,0.048,155.56337,444.95215,263.1499,997.0459,0.6702857,52.437350884753876
207,32,11,0.828,0.128,0.044,155.89874,440.26465,255.50795,1008.12274,13.916367,52.25572111576913
209,30,11,0.836,0.12,0.044,156.83408,446.4386,259.75058,1019.12274,7.0,52.84410542077968
212,29,9,0.848,0.116,0.036,160.28189,458.77097,257.29688,1038.1228,6.0,52.23857788391616
212,29,9,0.848,0.116,0.036,160.4898,452.17422,257.94238,1050.0168,6.0,52.342620480441845
209,32,9,0.836,0.128,0.036,162.63965,452.00516,264.44034,1058.7339,5.0,51.65039098119451
211,31,8,0.844,0.124,0.032,163.44554,465.00204,261.13885,1067.381,5.0,51.76105111259677
